,ºË†Ê¨Ç°ÂπÊ,™Â´È‰ø™ËÇ°Ê,™Â´ÈªÂÇ°Ê,™Â´ÈªÂÇ°Ê,Ê∞¥Ê≥•È°,È£ÅÈ°,Â°†È°,Á¥°ÁÁ∫Á∂≠È,ªÊÊ©Ê¢∞È,ªÂ®ÈªÁÈ°,Â≠∏Á\´ÁÇÈ°,Â≠∏È,\´ÁÇÈ°,ªÁ∂Á∑È,\†Á¥È°,ºÈµÈ,Ê©°Ë†È°,Ê±ΩËÈ°,ªÂÈ°,Â∞È´È°,ªË¶Â\±ÈÇË®≠ÂÇÈ°,ªÈ,\‰ø°Á∂≤Ë∑ØÈ,ªÂ∂Á‰ª∂È,ªÂ\Ë∑ØÈ,Ë≥Ë®È°,∂‰ªÂÈ°,Âª∫Ê\†È°,™ÈÅÈ°,Ëß\È°,‰ø™È,Ë≤øÊæË≤®È°,Ê≤πÈªÁÊ∞,∂‰È°
12:40:15,"9,952.44","8,446.78","13,447.78","11,498.79",113.83,"1,447.59",253.28,475.77,167.77,40.29,96.29,97.67,66.82,37.9,203.14,98.84,307.81,263.38,415.34,142.81,101.73,43.34,125.05,89.14,114.2,89.72,104.29,259.55,60.9,118.91,"1,115.38",224.51,132.43,246.76
12:40:20,"9,955.70","8,449.90","13,447.94","11,498.79",113.83,"1,449.04",253.28,475.77,167.78,40.37,96.29,97.65,66.82,37.9,203.14,98.71,307.81,263.41,415.58,143.05,101.77,43.36,124.78,89.12,114.2,89.72,104.29,259.55,60.9,118.91,"1,115.42",224.54,132.43,246.75
12:40:25,"9,950.92","8,445.09","13,446.74","11,496.76",113.83,"1,449.04",253.06,475.77,167.82,40.37,96.27,97.67,66.77,37.9,203.09,98.71,307.81,263.41,415.25,142.81,101.76,43.35,124.78,89.13,114.16,89.72,104.29,259.52,60.9,118.91,"1,115.56",224.54,132.43,246.75
12:40:30,"9,956.37","8,450.71","13,446.09","11,497.15",113.81,"1,449.04",253.05,475.77,167.82,40.29,96.27,97.67,66.77,37.9,203.09,98.84,307.81,263.43,415.68,143.06,101.75,43.35,125.05,89.13,114.15,89.72,104.29,259.48,60.88,118.91,"1,115.29",224.51,132.43,246.75
12:40:35,"9,961.82","8,456.14","13,453.06","11,505.98",113.81,"1,449.04",253.36,475.77,167.81,40.29,96.27,97.67,66.77,37.9,203.09,98.84,307.81,263.43,415.92,143.05,101.76,43.38,125.05,89.13,114.15,89.72,104.67,259.47,60.9,118.91,"1,115.18",224.51,133.03,246.76
12:40:40,"9,956.84","8,451.28","13,451.47","11,504.06",113.89,"1,447.59",253.14,475.77,167.81,40.37,96.31,97.76,66.76,37.9,203.14,98.85,307.81,263.43,415.58,142.8,101.78,43.36,125.06,89.13,114.15,89.72,104.66,259.47,60.9,118.91,"1,115.18",224.51,133.03,246.77
12:40:45,"9,953.31","8,447.80","13,451.62","11,504.06",113.89,"1,447.59",253.15,475.77,167.8,40.37,96.32,97.77,66.76,37.9,203.09,98.85,307.83,263.41,415.31,142.79,101.8,43.35,125.06,89.05,114.15,89.72,104.28,259.45,60.9,118.91,"1,115.22",224.51,133.03,246.76
12:40:50,"9,953.13","8,447.38","13,451.63","11,503.15",113.89,"1,447.59",253.06,475.87,167.81,40.37,96.27,97.69,66.76,37.9,203.09,98.85,307.83,263.41,415.3,142.8,101.76,43.35,125.06,89.02,114.15,89.72,104.28,259.44,60.9,118.91,"1,115.44",224.51,133.03,246.76
12:40:55,"9,952.52","8,446.60","13,453.12","11,504.26",113.89,"1,447.59",253.15,475.87,167.82,40.37,96.28,97.71,66.76,37.9,203.09,98.86,307.83,263.41,415.21,142.79,101.77,43.35,124.79,89.1,114.14,89.72,104.28,259.48,60.9,118.91,"1,115.60",224.51,133.03,246.76
12:41:00,"9,950.59","8,445.20","13,447.05","11,498.78",113.91,"1,447.59",253.23,475.87,167.75,40.37,96.29,97.72,66.76,37.9,203.34,98.86,307.81,263.41,415.22,142.79,101.77,43.35,124.79,89.1,114.15,89.72,104.28,259.48,60.88,118.91,"1,115.17",224.51,132.43,246.76
12:41:05,"9,952.09","8,446.31","13,447.86","11,498.42",113.91,"1,447.59",253.15,475.87,167.79,40.37,96.29,97.73,66.76,37.9,203.09,98.86,307.81,263.41,415.31,142.79,101.75,43.34,125.05,89.11,114.19,89.72,104.28,259.51,60.88,118.93,"1,115.49",224.51,132.43,246.81
12:41:10,"9,957.58","8,451.76","13,447.76","11,498.66",113.91,"1,447.59",253.15,475.87,167.83,40.37,96.3,97.73,66.78,37.9,203.09,98.86,308.1,263.41,415.73,143.03,101.8,43.35,124.78,89.01,114.19,89.72,104.67,259.52,60.88,118.93,"1,115.40",224.51,132.43,246.73
12:41:15,"9,953.89","8,447.68","13,449.16","11,498.52",113.91,"1,447.59",253.15,475.87,167.83,40.37,96.29,97.71,66.78,37.79,203.09,98.87,307.81,263.6,415.42,142.79,101.81,43.33,124.78,89.01,114.19,89.72,104.69,259.47,60.88,118.93,"1,115.84",224.51,132.43,246.76
12:41:20,"9,953.75","8,447.95","13,448.01","11,498.72",113.91,"1,447.59",253.15,475.87,167.83,40.37,96.28,97.69,66.77,37.79,203.34,98.88,307.81,263.6,415.43,142.79,101.81,43.34,124.78,89.01,114.19,89.72,104.69,259.48,60.88,118.93,"1,115.46",224.53,132.43,246.76
12:41:25,"9,951.14","8,445.14","13,448.58","11,498.38",113.8,"1,447.52",253.15,475.87,167.81,40.37,96.29,97.71,66.78,37.79,203.3,98.88,307.81,263.6,415.22,142.79,101.78,43.36,124.76,89.1,114.19,89.72,104.28,259.48,60.88,118.93,"1,115.70",224.53,132.43,246.76
12:41:30,"9,953.07","8,447.25","13,447.96","11,498.48",113.8,"1,447.52",253.15,475.87,167.78,40.37,96.29,97.71,66.78,37.79,203.3,98.88,307.81,263.6,415.38,142.78,101.77,43.34,124.66,89.1,114.19,89.77,104.66,259.48,60.88,118.93,"1,115.51",224.53,132.43,246.8
12:41:35,"9,951.56","8,445.80","13,447.98","11,498.59",113.8,"1,448.97",253.15,475.61,167.78,40.37,96.29,97.71,66.78,37.79,203.18,98.88,307.81,263.6,415.27,142.79,101.79,43.33,124.93,89.1,114.19,89.78,104.28,259.48,60.86,118.93,"1,115.48",224.53,132.43,246.8
12:41:40,"9,955.30","8,449.29","13,448.05","11,498.10",113.8,"1,449.00",253.14,475.61,167.78,40.37,96.29,97.71,66.78,37.79,203.18,98.88,307.81,263.6,415.55,142.81,101.79,43.33,125.04,89.1,114.19,89.78,104.66,259.48,60.82,118.93,"1,115.62",224.53,132.43,246.77
12:41:45,"9,954.42","8,447.95","13,449.61","11,498.16",113.8,"1,449.00",253.15,475.61,167.78,40.37,96.29,97.71,66.78,37.79,203.18,98.88,307.81,263.6,415.44,142.79,101.79,43.34,124.77,89.11,114.19,89.78,104.66,259.48,60.82,118.93,"1,116.05",224.53,132.43,246.77
12:41:50,"9,958.82","8,452.50","13,453.77","11,504.13",113.8,"1,448.71",253.26,475.63,167.78,40.29,96.29,97.7,66.78,37.79,203.18,98.77,307.81,263.6,415.67,143.06,101.79,43.34,125.04,89.11,114.19,89.78,104.28,259.48,60.82,118.93,"1,115.82",224.53,133.03,246.82
12:41:55,"9,954.30","8,447.98","13,453.78","11,503.71",113.8,"1,448.93",253.12,475.39,167.75,40.29,96.29,97.7,66.78,37.79,203.18,98.9,307.81,263.6,415.33,142.8,101.77,43.34,125.04,89.11,114.19,89.78,104.29,259.48,60.85,118.93,"1,115.92",224.53,133.03,246.81
12:42:00,"9,951.98","8,445.92","13,447.76","11,497.21",113.8,"1,448.93",253.11,475.46,167.78,40.29,96.29,97.7,66.78,37.9,203.18,98.77,307.81,263.6,415.31,142.79,101.78,43.33,125.04,89.1,114.15,89.78,104.29,259.5,60.85,118.93,"1,115.75",224.53,132.43,246.81
12:42:05,"9,950.99","8,444.94","13,448.42","11,498.00",113.8,"1,448.77",253.12,475.54,167.77,40.29,96.29,97.7,66.78,37.9,203.18,98.77,307.81,263.6,415.22,142.79,101.78,43.34,124.77,89.11,114.19,89.78,104.29,259.5,60.89,119.06,"1,115.75",224.53,132.43,246.86
12:42:10,"9,951.41","8,445.33","13,449.50","11,499.21",113.8,"1,448.77",253.26,475.54,167.81,40.29,96.29,97.7,66.78,37.9,202.93,98.77,307.81,263.6,415.22,142.79,101.77,43.35,124.77,89.1,114.19,89.78,104.29,259.52,60.88,119.06,"1,115.77",224.51,132.43,246.86
12:42:15,"9,950.17","8,444.70","13,447.32","11,498.73",113.8,"1,447.32",253.26,475.8,167.81,40.29,96.29,97.7,66.78,37.9,203.04,98.77,307.81,263.6,415.18,142.79,101.75,43.32,124.77,89.1,114.2,89.78,104.29,259.52,60.88,119.06,"1,115.26",224.51,132.43,246.82
12:42:20,"9,958.33","8,453.16","13,445.94","11,498.99",113.8,"1,447.24",253.34,475.53,167.78,40.29,96.29,97.7,66.78,37.9,203.04,98.76,307.85,263.6,415.83,143.04,101.74,43.32,125.04,89.1,114.2,89.78,104.67,259.52,60.86,119.06,"1,114.80",224.51,132.43,246.86
12:42:25,"9,958.79","8,452.83","13,446.78","11,497.08",113.8,"1,447.39",253.12,475.53,167.76,40.29,96.29,97.7,66.78,37.9,203.04,98.76,307.83,263.6,415.84,143.05,101.75,43.32,125.02,89.1,114.2,89.78,104.66,259.54,60.89,119.06,"1,115.50",224.51,132.43,246.83
12:42:30,"9,953.69","8,448.70","13,444.86","11,497.90",113.8,"1,447.39",253.23,475.53,167.76,40.29,96.28,97.7,66.77,37.9,203.04,98.76,307.83,263.55,415.51,143.04,101.74,43.32,124.75,89.09,114.2,89.78,104.29,259.53,60.89,119.06,"1,114.75",224.51,132.43,246.83
12:42:35,"9,954.00","8,448.84","13,445.16","11,497.66",113.8,"1,448.62",253.15,475.53,167.75,40.29,96.28,97.7,66.77,37.9,203.04,98.75,307.83,263.58,415.52,143.05,101.75,43.34,124.75,89.09,114.2,89.78,104.29,259.57,60.87,119.05,"1,114.90",224.51,132.43,246.83
